ref,SampleID,ac,a5c
2,ST,99.58928986700826,0
2,EA,49.991100099348245,0
2,EB,54.40601197501638,0
2,EC,66.75383901677284,0
2,ZA,8.82063902373095,0
2,ZB,10.25040893781614,0
2,ZC,10.303776546159744,0
2,5A,4.358211986999782,0
2,5B,3.7295098327602054,0
2,5C,3.852411548755247,0
2,5DA,3.929014965253907,0
2,5DB,3.190800832741333,0
2,5DC,2.758391523410567,0
2,7A,3.7402992412440743,0
2,7B,3.234863204195484,0
2,7C,3.661423842962462,0
2,7DA,3.218819232336689,0
2,7DB,2.8081939747788063,0
